,TEAM_ID,TEAM_ABBREVIATION,SEASON,PTS_ave,PTS_home_ave,PTS_away_ave,PTS_allowed_ave,PTS_home_allowed_ave,PTS_away_allowed_ave,PTS_tot,PTS_home_tot,PTS_away_tot,PTS_allowed_tot,PTS_home_allowed_tot,PTS_away_allowed_tot,AST_ave,AST_home_ave,AST_away_ave,AST_allowed_ave,AST_home_allowed_ave,AST_away_allowed_ave,AST_tot,AST_home_tot,AST_away_tot,AST_allowed_tot,AST_home_allowed_tot,AST_away_allowed_tot,REB_ave,REB_home_ave,REB_away_ave,REB_allowed_ave,REB_home_allowed_ave,REB_away_allowed_ave,REB_tot,REB_home_tot,REB_away_tot,REB_allowed_tot,REB_home_allowed_tot,REB_away_allowed_tot,WINS,LOSSES,WIN_PCT,WINS_HOME,LOSSES_HOME,WIN_PCT_HOME,WINS_AWAY,LOSSES_AWAY,WIN_PCT_AWAY
0,1610612745.0,HOU,2006.0,96.98780487804878,97.34146341463415,96.63414634146342,92.13414634146342,90.70731707317073,93.5609756097561,7953.0,3991.0,3962.0,7555.0,3719.0,3836.0,20.78048780487805,21.365853658536587,20.195121951219512,19.365853658536587,19.463414634146343,19.26829268292683,1704.0,876.0,828.0,1588.0,798.0,790.0,43.329268292682926,43.36585365853659,43.292682926829265,40.829268292682926,39.707317073170735,41.951219512195124,3553.0,1778.0,1775.0,3348.0,1628.0,1720.0,52.0,30.0,0.6341463414634146,28.0,13.0,0.6829268292682927,24.0,17.0,0.5853658536585366
0,1610612746.0,LAC,2006.0,95.64634146341463,97.41463414634147,93.8780487804878,96.10975609756098,93.8048780487805,98.41463414634147,7843.0,3994.0,3849.0,7881.0,3846.0,4035.0,21.48780487804878,23.073170731707318,19.902439024390244,21.0,20.853658536585368,21.146341463414632,1762.0,946.0,816.0,1722.0,855.0,867.0,41.1219512195122,41.19512195121951,41.048780487804876,39.26829268292683,38.292682926829265,40.24390243902439,3372.0,1689.0,1683.0,3220.0,1570.0,1650.0,40.0,42.0,0.4878048780487805,25.0,16.0,0.6097560975609756,15.0,26.0,0.36585365853658536
0,1610612747.0,LAL,2006.0,103.34146341463415,106.26829268292683,100.41463414634147,103.41463414634147,103.39024390243902,103.4390243902439,8474.0,4357.0,4117.0,8480.0,4239.0,4241.0,22.5609756097561,25.365853658536587,19.75609756097561,21.926829268292682,22.4390243902439,21.414634146341463,1850.0,1040.0,810.0,1798.0,920.0,878.0,41.23170731707317,43.02439024390244,39.4390243902439,42.23170731707317,41.073170731707314,43.390243902439025,3381.0,1764.0,1617.0,3463.0,1684.0,1779.0,42.0,40.0,0.5121951219512195,25.0,16.0,0.6097560975609756,17.0,24.0,0.4146341463414634
0,1610612748.0,MIA,2006.0,94.6219512195122,94.7560975609756,94.48780487804878,95.53658536585365,91.92682926829268,99.14634146341463,7759.0,3885.0,3874.0,7834.0,3769.0,4065.0,20.5,19.21951219512195,21.78048780487805,20.195121951219512,17.902439024390244,22.48780487804878,1681.0,788.0,893.0,1656.0,734.0,922.0,40.76829268292683,39.951219512195124,41.58536585365854,41.31707317073171,39.609756097560975,43.02439024390244,3343.0,1638.0,1705.0,3388.0,1624.0,1764.0,44.0,38.0,0.5365853658536586,27.0,14.0,0.6585365853658537,17.0,24.0,0.4146341463414634
0,1610612749.0,MIL,2006.0,99.65853658536585,101.29268292682927,98.02439024390245,104.03658536585365,102.26829268292683,105.8048780487805,8172.0,4153.0,4019.0,8531.0,4193.0,4338.0,21.597560975609756,23.365853658536587,19.829268292682926,25.329268292682926,25.26829268292683,25.390243902439025,1771.0,958.0,813.0,2077.0,1036.0,1041.0,39.18292682926829,39.048780487804876,39.31707317073171,43.048780487804876,41.048780487804876,45.048780487804876,3213.0,1601.0,1612.0,3530.0,1683.0,1847.0,28.0,54.0,0.34146341463414637,18.0,23.0,0.43902439024390244,10.0,31.0,0.24390243902439024
0,1610612750.0,MIN,2006.0,96.0609756097561,97.95121951219512,94.17073170731707,99.73170731707317,100.1219512195122,99.34146341463415,7877.0,4016.0,3861.0,8178.0,4105.0,4073.0,22.536585365853657,23.4390243902439,21.634146341463413,21.73170731707317,21.878048780487806,21.585365853658537,1848.0,961.0,887.0,1782.0,897.0,885.0,40.15853658536585,41.146341463414636,39.170731707317074,41.40243902439025,41.31707317073171,41.48780487804878,3293.0,1687.0,1606.0,3395.0,1694.0,1701.0,32.0,50.0,0.3902439024390244,20.0,21.0,0.4878048780487805,12.0,29.0,0.2926829268292683
0,1610612751.0,BKN,2006.0,97.57317073170732,99.4390243902439,95.70731707317073,98.34146341463415,97.63414634146342,99.04878048780488,8001.0,4077.0,3924.0,8064.0,4003.0,4061.0,23.926829268292682,25.4390243902439,22.414634146341463,22.01219512195122,22.902439024390244,21.121951219512194,1962.0,1043.0,919.0,1805.0,939.0,866.0,40.81707317073171,42.073170731707314,39.5609756097561,41.3780487804878,41.170731707317074,41.58536585365854,3347.0,1725.0,1622.0,3393.0,1688.0,1705.0,41.0,41.0,0.5,24.0,17.0,0.5853658536585366,17.0,24.0,0.4146341463414634
0,1610612752.0,NYK,2006.0,97.48780487804878,99.60975609756098,95.36585365853658,100.34146341463415,99.8780487804878,100.8048780487805,7994.0,4084.0,3910.0,8228.0,4095.0,4133.0,18.682926829268293,19.073170731707318,18.29268292682927,21.317073170731707,19.804878048780488,22.829268292682926,1532.0,782.0,750.0,1748.0,812.0,936.0,43.26829268292683,44.02439024390244,42.51219512195122,38.80487804878049,38.53658536585366,39.073170731707314,3548.0,1805.0,1743.0,3182.0,1580.0,1602.0,33.0,49.0,0.4024390243902439,19.0,22.0,0.4634146341463415,14.0,27.0,0.34146341463414637
0,1610612753.0,ORL,2006.0,94.76829268292683,95.65853658536585,93.8780487804878,93.98780487804878,91.3170731707317,96.65853658536585,7771.0,3922.0,3849.0,7707.0,3744.0,3963.0,18.597560975609756,18.341463414634145,18.853658536585368,19.621951219512194,17.24390243902439,22.0,1525.0,752.0,773.0,1609.0,707.0,902.0,40.707317073170735,41.34146341463415,40.073170731707314,37.58536585365854,35.78048780487805,39.390243902439025,3338.0,1695.0,1643.0,3082.0,1467.0,1615.0,40.0,42.0,0.4878048780487805,25.0,16.0,0.6097560975609756,15.0,26.0,0.36585365853658536
0,1610612754.0,IND,2006.0,95.60975609756098,98.26829268292683,92.95121951219512,98.04878048780488,96.07317073170732,100.02439024390245,7840.0,4029.0,3811.0,8040.0,3939.0,4101.0,20.48780487804878,21.317073170731707,19.658536585365855,20.024390243902438,18.121951219512194,21.926829268292682,1680.0,874.0,806.0,1642.0,743.0,899.0,41.84146341463415,42.90243902439025,40.78048780487805,41.63414634146341,41.09756097560975,42.170731707317074,3431.0,1759.0,1672.0,3414.0,1685.0,1729.0,35.0,47.0,0.4268292682926829,22.0,19.0,0.5365853658536586,13.0,28.0,0.3170731707317073
0,1610612755.0,PHI,2006.0,94.9390243902439,94.5609756097561,95.3170731707317,97.96341463414635,95.6829268292683,100.2439024390244,7785.0,3877.0,3908.0,8033.0,3923.0,4110.0,20.353658536585368,21.121951219512194,19.585365853658537,22.25609756097561,22.097560975609756,22.414634146341463,1669.0,866.0,803.0,1825.0,906.0,919.0,39.65853658536585,41.51219512195122,37.80487804878049,41.13414634146341,41.170731707317074,41.09756097560975,3252.0,1702.0,1550.0,3373.0,1688.0,1685.0,35.0,47.0,0.4268292682926829,21.0,20.0,0.5121951219512195,14.0,27.0,0.34146341463414637
0,1610612756.0,PHX,2006.0,110.20731707317073,109.58536585365853,110.82926829268293,102.90243902439025,99.53658536585365,106.26829268292683,9037.0,4493.0,4544.0,8438.0,4081.0,4357.0,25.878048780487806,24.78048780487805,26.975609756097562,18.878048780487806,15.609756097560975,22.146341463414632,2122.0,1016.0,1106.0,1548.0,640.0,908.0,40.48780487804878,41.68292682926829,39.292682926829265,42.829268292682926,42.1219512195122,43.53658536585366,3320.0,1709.0,1611.0,3512.0,1727.0,1785.0,61.0,21.0,0.7439024390243902,33.0,8.0,0.8048780487804879,28.0,13.0,0.6829268292682927
0,1610612757.0,POR,2006.0,94.10975609756098,95.7560975609756,92.46341463414635,98.40243902439025,96.78048780487805,100.02439024390245,7717.0,3926.0,3791.0,8069.0,3968.0,4101.0,18.451219512195124,19.536585365853657,17.365853658536587,20.76829268292683,20.146341463414632,21.390243902439025,1513.0,801.0,712.0,1703.0,826.0,877.0,39.292682926829265,39.58536585365854,39.0,38.98780487804878,38.146341463414636,39.829268292682926,3222.0,1623.0,1599.0,3197.0,1564.0,1633.0,32.0,50.0,0.3902439024390244,18.0,23.0,0.43902439024390244,14.0,27.0,0.34146341463414637
0,1610612758.0,SAC,2006.0,101.2560975609756,103.6829268292683,98.82926829268293,103.0609756097561,102.14634146341463,103.97560975609755,8303.0,4251.0,4052.0,8451.0,4188.0,4263.0,20.304878048780488,20.121951219512194,20.48780487804878,22.4390243902439,20.26829268292683,24.609756097560975,1665.0,825.0,840.0,1840.0,831.0,1009.0,38.9390243902439,39.5609756097561,38.31707317073171,43.353658536585364,42.707317073170735,44.0,3193.0,1622.0,1571.0,3555.0,1751.0,1804.0,33.0,49.0,0.4024390243902439,20.0,21.0,0.4878048780487805,13.0,28.0,0.3170731707317073
0,1610612759.0,SAS,2006.0,98.52439024390245,98.48780487804878,98.5609756097561,90.09756097560975,89.60975609756098,90.58536585365853,8079.0,4038.0,4041.0,7388.0,3674.0,3714.0,22.121951219512194,22.29268292682927,21.951219512195124,17.26829268292683,17.29268292682927,17.24390243902439,1814.0,914.0,900.0,1416.0,709.0,707.0,40.707317073170735,41.90243902439025,39.51219512195122,39.1219512195122,38.4390243902439,39.80487804878049,3338.0,1718.0,1620.0,3208.0,1576.0,1632.0,58.0,24.0,0.7073170731707317,31.0,10.0,0.7560975609756098,27.0,14.0,0.6585365853658537
0,1610612760.0,OKC,2006.0,99.14634146341463,99.46341463414635,98.82926829268293,102.03658536585365,99.48780487804878,104.58536585365853,8130.0,4078.0,4052.0,8367.0,4079.0,4288.0,20.670731707317074,21.0,20.341463414634145,22.804878048780488,22.073170731707318,23.536585365853657,1695.0,861.0,834.0,1870.0,905.0,965.0,39.63414634146341,40.048780487804876,39.21951219512195,41.0,39.73170731707317,42.26829268292683,3250.0,1642.0,1608.0,3362.0,1629.0,1733.0,31.0,51.0,0.3780487804878049,20.0,21.0,0.4878048780487805,11.0,30.0,0.2682926829268293
0,1610612761.0,TOR,2006.0,99.47560975609755,102.21951219512195,96.73170731707317,98.48780487804878,97.1219512195122,99.85365853658537,8157.0,4191.0,3966.0,8076.0,3982.0,4094.0,22.21951219512195,23.5609756097561,20.878048780487806,21.24390243902439,19.926829268292682,22.5609756097561,1822.0,966.0,856.0,1742.0,817.0,925.0,39.451219512195124,40.31707317073171,38.58536585365854,42.548780487804876,40.90243902439025,44.19512195121951,3235.0,1653.0,1582.0,3489.0,1677.0,1812.0,47.0,35.0,0.573170731707317,30.0,11.0,0.7317073170731707,17.0,24.0,0.4146341463414634
0,1610612762.0,UTA,2006.0,101.48780487804878,104.60975609756098,98.36585365853658,98.6219512195122,97.85365853658537,99.39024390243902,8322.0,4289.0,4033.0,8087.0,4012.0,4075.0,24.682926829268293,25.78048780487805,23.585365853658537,18.926829268292682,17.682926829268293,20.170731707317074,2024.0,1057.0,967.0,1552.0,725.0,827.0,42.51219512195122,43.146341463414636,41.8780487804878,37.02439024390244,34.51219512195122,39.53658536585366,3486.0,1769.0,1717.0,3036.0,1415.0,1621.0,51.0,31.0,0.6219512195121951,31.0,10.0,0.7560975609756098,20.0,21.0,0.4878048780487805
0,1610612763.0,MEM,2006.0,101.59756097560975,105.51219512195122,97.6829268292683,106.7439024390244,107.70731707317073,105.78048780487805,8331.0,4326.0,4005.0,8753.0,4416.0,4337.0,20.48780487804878,20.658536585365855,20.317073170731707,25.146341463414632,23.75609756097561,26.536585365853657,1680.0,847.0,833.0,2062.0,974.0,1088.0,39.52439024390244,39.707317073170735,39.34146341463415,42.048780487804876,41.68292682926829,42.41463414634146,3241.0,1628.0,1613.0,3448.0,1709.0,1739.0,22.0,60.0,0.2682926829268293,14.0,27.0,0.34146341463414637,8.0,33.0,0.1951219512195122
0,1610612764.0,WAS,2006.0,104.34146341463415,105.53658536585365,103.14634146341463,104.85365853658537,104.07317073170732,105.63414634146342,8556.0,4327.0,4229.0,8598.0,4267.0,4331.0,20.24390243902439,21.390243902439025,19.097560975609756,23.682926829268293,23.21951219512195,24.146341463414632,1660.0,877.0,783.0,1942.0,952.0,990.0,41.18292682926829,40.951219512195124,41.41463414634146,42.97560975609756,41.46341463414634,44.48780487804878,3377.0,1679.0,1698.0,3524.0,1700.0,1824.0,41.0,41.0,0.5,26.0,15.0,0.6341463414634146,15.0,26.0,0.36585365853658536
0,1610612765.0,DET,2006.0,96.0,96.78048780487805,95.21951219512195,91.84146341463415,92.8780487804878,90.8048780487805,7872.0,3968.0,3904.0,7531.0,3808.0,3723.0,21.5609756097561,22.634146341463413,20.48780487804878,20.085365853658537,20.170731707317074,20.0,1768.0,928.0,840.0,1647.0,827.0,820.0,40.51219512195122,39.8780487804878,41.146341463414636,41.170731707317074,41.707317073170735,40.63414634146341,3322.0,1635.0,1687.0,3376.0,1710.0,1666.0,53.0,29.0,0.6463414634146342,26.0,15.0,0.6341463414634146,27.0,14.0,0.6585365853658537
0,1610612766.0,CHA,2006.0,96.89024390243902,97.53658536585365,96.2439024390244,100.63414634146342,97.8048780487805,103.46341463414635,7945.0,3999.0,3946.0,8252.0,4010.0,4242.0,22.390243902439025,22.70731707317073,22.073170731707318,20.9390243902439,19.21951219512195,22.658536585365855,1836.0,931.0,905.0,1717.0,788.0,929.0,39.829268292682926,40.75609756097561,38.90243902439025,42.573170731707314,42.926829268292686,42.21951219512195,3266.0,1671.0,1595.0,3491.0,1760.0,1731.0,33.0,49.0,0.4024390243902439,20.0,21.0,0.4878048780487805,13.0,28.0,0.3170731707317073
0,1610612739.0,CLE,2006.0,96.7560975609756,97.8048780487805,95.70731707317073,92.92682926829268,90.07317073170732,95.78048780487805,7934.0,4010.0,3924.0,7620.0,3693.0,3927.0,20.829268292682926,22.170731707317074,19.48780487804878,20.109756097560975,19.365853658536587,20.853658536585368,1708.0,909.0,799.0,1649.0,794.0,855.0,43.51219512195122,44.5609756097561,42.46341463414634,39.853658536585364,38.926829268292686,40.78048780487805,3568.0,1827.0,1741.0,3268.0,1596.0,1672.0,50.0,32.0,0.6097560975609756,30.0,11.0,0.7317073170731707,20.0,21.0,0.4878048780487805
0,1610612744.0,GSW,2006.0,106.54878048780488,110.04878048780488,103.04878048780488,106.89024390243902,103.53658536585365,110.2439024390244,8737.0,4512.0,4225.0,8765.0,4245.0,4520.0,23.78048780487805,26.5609756097561,21.0,24.670731707317074,24.024390243902438,25.317073170731707,1950.0,1089.0,861.0,2023.0,985.0,1038.0,41.41463414634146,42.31707317073171,40.51219512195122,46.426829268292686,46.24390243902439,46.609756097560975,3396.0,1735.0,1661.0,3807.0,1896.0,1911.0,42.0,40.0,0.5121951219512195,30.0,11.0,0.7317073170731707,12.0,29.0,0.2926829268292683
0,1610612737.0,ATL,2007.0,98.21951219512195,101.78048780487805,94.65853658536585,100.03658536585365,99.63414634146342,100.4390243902439,8054.0,4173.0,3881.0,8203.0,4085.0,4118.0,22.0,24.609756097560975,19.390243902439025,22.25609756097561,22.365853658536587,22.146341463414632,1804.0,1009.0,795.0,1825.0,917.0,908.0,42.21951219512195,43.02439024390244,41.41463414634146,40.90243902439025,40.146341463414636,41.65853658536585,3462.0,1764.0,1698.0,3354.0,1646.0,1708.0,37.0,45.0,0.45121951219512196,25.0,16.0,0.6097560975609756,12.0,29.0,0.2926829268292683
0,1610612738.0,BOS,2007.0,100.54878048780488,100.36585365853658,100.73170731707317,90.29268292682927,87.8780487804878,92.70731707317073,8245.0,4115.0,4130.0,7404.0,3603.0,3801.0,22.353658536585368,24.48780487804878,20.21951219512195,18.76829268292683,18.26829268292683,19.26829268292683,1833.0,1004.0,829.0,1539.0,749.0,790.0,42.01219512195122,42.24390243902439,41.78048780487805,38.890243902439025,37.58536585365854,40.19512195121951,3445.0,1732.0,1713.0,3189.0,1541.0,1648.0,66.0,16.0,0.8048780487804879,35.0,6.0,0.8536585365853658,31.0,10.0,0.7560975609756098
0,1610612740.0,NOP,2007.0,100.85365853658537,102.09756097560975,99.60975609756098,95.57317073170732,94.17073170731707,96.97560975609755,8270.0,4186.0,4084.0,7837.0,3861.0,3976.0,21.76829268292683,23.48780487804878,20.048780487804876,21.695121951219512,21.121951219512194,22.26829268292683,1785.0,963.0,822.0,1779.0,866.0,913.0,41.84146341463415,41.951219512195124,41.73170731707317,40.829268292682926,40.48780487804878,41.170731707317074,3431.0,1720.0,1711.0,3348.0,1660.0,1688.0,56.0,26.0,0.6829268292682927,30.0,11.0,0.7317073170731707,26.0,15.0,0.6341463414634146
0,1610612741.0,CHI,2007.0,97.32926829268293,98.60975609756098,96.04878048780488,100.41463414634147,99.2439024390244,101.58536585365853,7981.0,4043.0,3938.0,8234.0,4069.0,4165.0,22.085365853658537,22.365853658536587,21.804878048780488,21.878048780487806,21.26829268292683,22.48780487804878,1811.0,917.0,894.0,1794.0,872.0,922.0,43.02439024390244,44.609756097560975,41.4390243902439,42.63414634146341,41.53658536585366,43.73170731707317,3528.0,1829.0,1699.0,3496.0,1703.0,1793.0,33.0,49.0,0.4024390243902439,20.0,21.0,0.4878048780487805,13.0,28.0,0.3170731707317073
0,1610612742.0,DAL,2007.0,100.41463414634147,103.70731707317073,97.1219512195122,95.8780487804878,94.8048780487805,96.95121951219512,8234.0,4252.0,3982.0,7862.0,3887.0,3975.0,20.975609756097562,22.24390243902439,19.70731707317073,18.865853658536587,17.341463414634145,20.390243902439025,1720.0,912.0,808.0,1547.0,711.0,836.0,43.0,44.41463414634146,41.58536585365854,40.25609756097561,40.09756097560975,40.41463414634146,3526.0,1821.0,1705.0,3301.0,1644.0,1657.0,51.0,31.0,0.6219512195121951,34.0,7.0,0.8292682926829268,17.0,24.0,0.4146341463414634
0,1610612743.0,DEN,2007.0,110.65853658536585,112.95121951219512,108.36585365853658,106.95121951219512,102.46341463414635,111.4390243902439,9074.0,4631.0,4443.0,8770.0,4201.0,4569.0,24.682926829268293,27.26829268292683,22.097560975609756,25.695121951219512,25.24390243902439,26.146341463414632,2024.0,1118.0,906.0,2107.0,1035.0,1072.0,44.09756097560975,46.8780487804878,41.31707317073171,45.390243902439025,44.853658536585364,45.926829268292686,3616.0,1922.0,1694.0,3722.0,1839.0,1883.0,50.0,32.0,0.6097560975609756,33.0,8.0,0.8048780487804879,17.0,24.0,0.4146341463414634
0,1610612745.0,HOU,2007.0,96.71951219512195,97.85365853658537,95.58536585365853,92.03658536585365,89.92682926829268,94.14634146341463,7931.0,4012.0,3919.0,7547.0,3687.0,3860.0,21.426829268292682,22.634146341463413,20.21951219512195,18.878048780487806,18.097560975609756,19.658536585365855,1757.0,928.0,829.0,1548.0,742.0,806.0,44.646341463414636,45.48780487804878,43.80487804878049,40.670731707317074,40.24390243902439,41.09756097560975,3661.0,1865.0,1796.0,3335.0,1650.0,1685.0,55.0,27.0,0.6707317073170732,31.0,10.0,0.7560975609756098,24.0,17.0,0.5853658536585366
0,1610612746.0,LAC,2007.0,93.8048780487805,92.51219512195122,95.09756097560975,101.07317073170732,97.95121951219512,104.1951219512195,7692.0,3793.0,3899.0,8288.0,4016.0,4272.0,21.121951219512194,22.634146341463413,19.609756097560975,22.365853658536587,21.902439024390244,22.829268292682926,1732.0,928.0,804.0,1834.0,898.0,936.0,40.13414634146341,40.390243902439025,39.8780487804878,43.573170731707314,42.65853658536585,44.48780487804878,3291.0,1656.0,1635.0,3573.0,1749.0,1824.0,23.0,59.0,0.2804878048780488,13.0,28.0,0.3170731707317073,10.0,31.0,0.24390243902439024
0,1610612747.0,LAL,2007.0,108.58536585365853,110.1951219512195,106.97560975609755,101.32926829268293,101.26829268292683,101.39024390243902,8904.0,4518.0,4386.0,8309.0,4152.0,4157.0,24.426829268292682,25.70731707317073,23.146341463414632,21.865853658536587,22.463414634146343,21.26829268292683,2003.0,1054.0,949.0,1793.0,921.0,872.0,44.146341463414636,45.390243902439025,42.90243902439025,42.792682926829265,42.65853658536585,42.926829268292686,3620.0,1861.0,1759.0,3509.0,1749.0,1760.0,57.0,25.0,0.6951219512195121,30.0,11.0,0.7317073170731707,27.0,14.0,0.6585365853658537
0,1610612748.0,MIA,2007.0,91.35365853658537,92.73170731707317,89.97560975609755,100.0,99.82926829268293,100.17073170731707,7491.0,3802.0,3689.0,8200.0,4093.0,4107.0,20.048780487804876,19.609756097560975,20.48780487804878,22.158536585365855,19.951219512195124,24.365853658536587,1644.0,804.0,840.0,1817.0,818.0,999.0,37.6219512195122,37.78048780487805,37.46341463414634,43.08536585365854,43.1219512195122,43.048780487804876,3085.0,1549.0,1536.0,3533.0,1768.0,1765.0,15.0,67.0,0.18292682926829268,9.0,32.0,0.21951219512195122,6.0,35.0,0.14634146341463414
0,1610612749.0,MIL,2007.0,97.02439024390245,100.1219512195122,93.92682926829268,103.91463414634147,102.48780487804878,105.34146341463415,7956.0,4105.0,3851.0,8521.0,4202.0,4319.0,21.463414634146343,23.48780487804878,19.4390243902439,23.329268292682926,23.585365853658537,23.073170731707318,1760.0,963.0,797.0,1913.0,967.0,946.0,41.68292682926829,41.80487804878049,41.5609756097561,40.68292682926829,39.97560975609756,41.390243902439025,3418.0,1714.0,1704.0,3336.0,1639.0,1697.0,26.0,56.0,0.3170731707317073,19.0,22.0,0.4634146341463415,7.0,34.0,0.17073170731707318
0,1610612750.0,MIN,2007.0,95.59756097560975,96.63414634146342,94.5609756097561,102.3780487804878,100.7560975609756,104.0,7839.0,3962.0,3877.0,8395.0,4131.0,4264.0,19.878048780487806,20.48780487804878,19.26829268292683,23.158536585365855,22.70731707317073,23.609756097560975,1630.0,840.0,790.0,1899.0,931.0,968.0,41.36585365853659,42.146341463414636,40.58536585365854,41.65853658536585,40.21951219512195,43.09756097560975,3392.0,1728.0,1664.0,3416.0,1649.0,1767.0,22.0,60.0,0.2682926829268293,15.0,26.0,0.36585365853658536,7.0,34.0,0.17073170731707318
0,1610612751.0,BKN,2007.0,95.8170731707317,97.1951219512195,94.4390243902439,100.8780487804878,99.26829268292683,102.48780487804878,7857.0,3985.0,3872.0,8272.0,4070.0,4202.0,23.475609756097562,24.24390243902439,22.70731707317073,22.073170731707318,22.585365853658537,21.5609756097561,1925.0,994.0,931.0,1810.0,926.0,884.0,41.86585365853659,43.24390243902439,40.48780487804878,41.6219512195122,40.51219512195122,42.73170731707317,3433.0,1773.0,1660.0,3413.0,1661.0,1752.0,34.0,48.0,0.4146341463414634,21.0,20.0,0.5121951219512195,13.0,28.0,0.3170731707317073
0,1610612752.0,NYK,2007.0,96.92682926829268,96.92682926829268,96.92682926829268,103.53658536585365,100.78048780487805,106.29268292682927,7948.0,3974.0,3974.0,8490.0,4132.0,4358.0,18.658536585365855,17.609756097560975,19.70731707317073,21.621951219512194,19.5609756097561,23.682926829268293,1530.0,722.0,808.0,1773.0,802.0,971.0,42.51219512195122,43.24390243902439,41.78048780487805,42.646341463414636,41.146341463414636,44.146341463414636,3486.0,1773.0,1713.0,3497.0,1687.0,1810.0,23.0,59.0,0.2804878048780488,15.0,26.0,0.36585365853658536,8.0,33.0,0.1951219512195122
0,1610612753.0,ORL,2007.0,104.47560975609755,104.53658536585365,104.41463414634147,99.01219512195122,98.21951219512195,99.8048780487805,8567.0,4286.0,4281.0,8119.0,4027.0,4092.0,20.804878048780488,20.73170731707317,20.878048780487806,21.51219512195122,19.585365853658537,23.4390243902439,1706.0,850.0,856.0,1764.0,803.0,961.0,42.01219512195122,41.97560975609756,42.048780487804876,41.69512195121951,40.51219512195122,42.8780487804878,3445.0,1721.0,1724.0,3419.0,1661.0,1758.0,52.0,30.0,0.6341463414634146,25.0,16.0,0.6097560975609756,27.0,14.0,0.6585365853658537
0,1610612754.0,IND,2007.0,103.98780487804878,106.1219512195122,101.85365853658537,105.39024390243902,104.8048780487805,105.97560975609755,8527.0,4351.0,4176.0,8642.0,4297.0,4345.0,22.73170731707317,22.73170731707317,22.73170731707317,22.195121951219512,20.4390243902439,23.951219512195124,1864.0,932.0,932.0,1820.0,838.0,982.0,43.13414634146341,44.46341463414634,41.80487804878049,45.47560975609756,45.09756097560975,45.853658536585364,3537.0,1823.0,1714.0,3729.0,1849.0,1880.0,36.0,46.0,0.43902439024390244,21.0,20.0,0.5121951219512195,15.0,26.0,0.36585365853658536
0,1610612755.0,PHI,2007.0,96.6219512195122,96.92682926829268,96.3170731707317,96.20731707317073,92.78048780487805,99.63414634146342,7923.0,3974.0,3949.0,7889.0,3804.0,4085.0,20.402439024390244,21.4390243902439,19.365853658536587,23.20731707317073,22.097560975609756,24.317073170731707,1673.0,879.0,794.0,1903.0,906.0,997.0,41.91463414634146,42.41463414634146,41.41463414634146,39.21951219512195,39.951219512195124,38.48780487804878,3437.0,1739.0,1698.0,3216.0,1638.0,1578.0,40.0,42.0,0.4878048780487805,22.0,19.0,0.5365853658536586,18.0,23.0,0.43902439024390244
0,1610612756.0,PHX,2007.0,110.07317073170732,112.34146341463415,107.8048780487805,105.02439024390245,105.09756097560975,104.95121951219512,9026.0,4606.0,4420.0,8612.0,4309.0,4303.0,26.682926829268293,25.414634146341463,27.951219512195124,19.597560975609756,17.414634146341463,21.78048780487805,2188.0,1042.0,1146.0,1607.0,714.0,893.0,41.5,42.53658536585366,40.46341463414634,43.890243902439025,44.1219512195122,43.65853658536585,3403.0,1744.0,1659.0,3599.0,1809.0,1790.0,55.0,27.0,0.6707317073170732,30.0,11.0,0.7317073170731707,25.0,16.0,0.6097560975609756
0,1610612757.0,POR,2007.0,95.36585365853658,97.8048780487805,92.92682926829268,96.34146341463415,94.02439024390245,98.65853658536585,7820.0,4010.0,3810.0,7900.0,3855.0,4045.0,21.134146341463413,23.365853658536587,18.902439024390244,20.902439024390244,20.951219512195124,20.853658536585368,1733.0,958.0,775.0,1714.0,859.0,855.0,40.71951219512195,40.8780487804878,40.5609756097561,41.73170731707317,41.390243902439025,42.073170731707314,3339.0,1676.0,1663.0,3422.0,1697.0,1725.0,41.0,41.0,0.5,28.0,13.0,0.6829268292682927,13.0,28.0,0.3170731707317073
0,1610612758.0,SAC,2007.0,102.53658536585365,104.39024390243902,100.6829268292683,104.79268292682927,102.02439024390245,107.5609756097561,8408.0,4280.0,4128.0,8593.0,4183.0,4410.0,19.109756097560975,17.829268292682926,20.390243902439025,22.902439024390244,20.73170731707317,25.073170731707318,1567.0,731.0,836.0,1878.0,850.0,1028.0,40.0609756097561,41.048780487804876,39.073170731707314,41.890243902439025,41.68292682926829,42.09756097560975,3285.0,1683.0,1602.0,3435.0,1709.0,1726.0,38.0,44.0,0.4634146341463415,26.0,15.0,0.6341463414634146,12.0,29.0,0.2926829268292683
0,1610612759.0,SAS,2007.0,95.36585365853658,97.92682926829268,92.8048780487805,90.57317073170732,88.41463414634147,92.73170731707317,7820.0,4015.0,3805.0,7427.0,3625.0,3802.0,20.951219512195124,22.4390243902439,19.463414634146343,18.170731707317074,16.902439024390244,19.4390243902439,1718.0,920.0,798.0,1490.0,693.0,797.0,41.25609756097561,42.09756097560975,40.41463414634146,40.28048780487805,39.146341463414636,41.41463414634146,3383.0,1726.0,1657.0,3303.0,1605.0,1698.0,56.0,26.0,0.6829268292682927,34.0,7.0,0.8292682926829268,22.0,19.0,0.5365853658536586
